c_w,k,numGapJns,rep,spikeRate
1.35,8,4.0,0,0.0
1.4,8,4.0,0,0.0
1.45,8,4.0,0,0.0
1.5,8,4.0,0,0.0
1.55,8,4.0,0,0.0
1.6,8,4.0,0,0.0
1.65,8,4.0,0,0.0
1.7,8,4.0,0,0.0
1.75,8,4.0,0,0.0
1.8,8,4.0,0,0.0
1.85,8,4.0,0,0.0
1.9,8,4.0,0,0.0
1.95,8,4.0,0,0.0
