c_w,k,numGapJns,rep,spikeRate
3.2,5,2.5,0,0.52
3.2,5,2.5,1,0.52
3.2,5,2.5,2,0.52
3.4,5,2.5,0,0.56
3.4,5,2.5,1,0.48
3.4,5,2.5,2,0.72
3.6,5,2.5,0,0.48
3.6,5,2.5,1,0.56
3.6,5,2.5,2,0.52
3.8,5,2.5,0,0.54
3.8,5,2.5,1,0.48
3.8,5,2.5,2,0.48
0.0,6,0.0,0,2.6
0.0,6,0.0,1,0.82
0.0,6,0.0,2,0.96
0.2,6,3.0,0,67.84
0.2,6,3.0,1,70.12
0.2,6,3.0,2,1.82
0.4,6,3.0,0,1.34
0.4,6,3.0,1,1.76
0.4,6,3.0,2,1.1
0.6,6,3.0,0,1.18
0.6,6,3.0,1,1.04
0.6,6,3.0,2,1.4
0.8,6,3.0,0,1.0
0.8,6,3.0,1,0.8
0.8,6,3.0,2,1.56
1.0,6,3.0,0,47.78
1.0,6,3.0,1,2.02
1.0,6,3.0,2,2.14
1.2,6,3.0,0,0.82
1.2,6,3.0,1,0.6
1.2,6,3.0,2,0.6
1.4,6,3.0,0,0.82
1.4,6,3.0,1,0.6
1.4,6,3.0,2,0.72
1.6,6,3.0,0,62.26
1.6,6,3.0,1,1.8
1.6,6,3.0,2,0.64
1.8,6,3.0,0,0.6
1.8,6,3.0,1,0.58
1.8,6,3.0,2,0.56
2.0,6,3.0,0,86.02
2.0,6,3.0,1,0.64
2.0,6,3.0,2,0.56
2.2,6,3.0,0,0.62
2.2,6,3.0,1,0.58
2.2,6,3.0,2,0.68
2.4,6,3.0,0,0.58
2.4,6,3.0,1,1.22
2.4,6,3.0,2,0.52
2.6,6,3.0,0,0.52
2.6,6,3.0,1,0.52
2.6,6,3.0,2,0.52
2.8,6,3.0,0,0.5
2.8,6,3.0,1,0.52
2.8,6,3.0,2,0.5
3.0,6,3.0,0,0.5
3.0,6,3.0,1,0.5
3.0,6,3.0,2,0.52
3.2,6,3.0,0,85.76
3.2,6,3.0,1,0.52
3.2,6,3.0,2,0.48
3.4,6,3.0,0,0.48
3.4,6,3.0,1,0.5
3.4,6,3.0,2,0.52
3.6,6,3.0,0,0.46
3.6,6,3.0,1,0.46
3.6,6,3.0,2,0.44
3.8,6,3.0,0,0.44
3.8,6,3.0,1,0.46
3.8,6,3.0,2,0.4
0.0,7,0.0,0,41.82
0.0,7,0.0,1,0.88
0.0,7,0.0,2,67.9
0.2,7,3.5,0,79.54
0.2,7,3.5,1,42.92
0.2,7,3.5,2,2.86
0.4,7,3.5,0,1.54
0.4,7,3.5,1,1.32
0.4,7,3.5,2,1.46
0.6,7,3.5,0,0.78
0.6,7,3.5,1,1.08
0.6,7,3.5,2,1.04
0.8,7,3.5,0,0.86
0.8,7,3.5,1,1.5
0.8,7,3.5,2,0.68
1.0,7,3.5,0,0.58
1.0,7,3.5,1,0.92
1.0,7,3.5,2,1.28
1.2,7,3.5,0,0.66
1.2,7,3.5,1,0.88
1.2,7,3.5,2,0.62
1.4,7,3.5,0,0.58
1.4,7,3.5,1,0.54
1.4,7,3.5,2,0.54
1.6,7,3.5,0,0.54
1.6,7,3.5,1,0.56
1.6,7,3.5,2,0.56
1.8,7,3.5,0,0.52
1.8,7,3.5,1,0.58
1.8,7,3.5,2,0.54
2.0,7,3.5,0,0.52
2.0,7,3.5,1,0.52
2.0,7,3.5,2,0.52
2.2,7,3.5,0,0.48
2.2,7,3.5,1,0.52
2.2,7,3.5,2,0.52
2.4,7,3.5,0,0.46
2.4,7,3.5,1,0.5
2.4,7,3.5,2,0.46
2.6,7,3.5,0,0.46
2.6,7,3.5,1,0.48
2.6,7,3.5,2,0.44
2.8,7,3.5,0,0.42
2.8,7,3.5,1,0.4
2.8,7,3.5,2,0.44
3.0,7,3.5,0,0.42
3.0,7,3.5,1,0.42
3.0,7,3.5,2,0.42
3.2,7,3.5,0,0.38
3.2,7,3.5,1,0.38
3.2,7,3.5,2,0.42
3.4,7,3.5,0,0.38
3.4,7,3.5,1,0.36
3.4,7,3.5,2,0.36
3.6,7,3.5,0,0.38
3.6,7,3.5,1,0.36
3.6,7,3.5,2,0.32
3.8,7,3.5,0,0.3
3.8,7,3.5,1,0.34
3.8,7,3.5,2,0.3
0.0,8,0.0,0,0.9
0.0,8,0.0,1,0.76
0.0,8,0.0,2,1.64
0.2,8,4.0,0,1.3
0.2,8,4.0,1,1.18
0.2,8,4.0,2,1.86
0.4,8,4.0,0,0.96
0.4,8,4.0,1,1.24
0.4,8,4.0,2,4.32
0.6,8,4.0,0,0.88
0.6,8,4.0,1,1.4
0.6,8,4.0,2,0.6
0.8,8,4.0,0,1.18
0.8,8,4.0,1,0.96
0.8,8,4.0,2,70.7
1.0,8,4.0,0,0.58
1.0,8,4.0,1,0.84
1.0,8,4.0,2,0.76
1.2,8,4.0,0,0.8
1.2,8,4.0,1,0.64
1.2,8,4.0,2,1.5
1.4,8,4.0,0,0.58
1.4,8,4.0,1,0.58
1.4,8,4.0,2,0.56
1.6,8,4.0,0,0.54
1.6,8,4.0,1,0.56
1.6,8,4.0,2,0.54
1.8,8,4.0,0,0.52
1.8,8,4.0,1,0.56
1.8,8,4.0,2,0.54
2.0,8,4.0,0,0.5
2.0,8,4.0,1,0.52
2.0,8,4.0,2,0.5
2.2,8,4.0,0,0.54
2.2,8,4.0,1,0.52
2.2,8,4.0,2,0.48
2.4,8,4.0,0,0.46
2.4,8,4.0,1,0.48
2.4,8,4.0,2,0.46
2.6,8,4.0,0,0.54
2.6,8,4.0,1,0.46
2.6,8,4.0,2,0.46
2.8,8,4.0,0,0.44
2.8,8,4.0,1,0.44
2.8,8,4.0,2,0.46
3.0,8,4.0,0,0.42
3.0,8,4.0,1,0.4
3.0,8,4.0,2,0.42
3.2,8,4.0,0,0.42
3.2,8,4.0,1,0.38
