c_w,d_tresh,numGapJns,rep,spikeRate
1.0,1.2,2.0,2,259.98
1.2,1.2,2.0,0,268.5
1.2,1.2,2.0,1,257.02
1.2,1.2,2.0,2,271.22
1.4,1.2,2.0,0,244.96
1.4,1.2,2.0,1,265.84
1.4,1.2,2.0,2,260.1
1.6,1.2,2.0,0,271.48
1.6,1.2,2.0,1,260.14
1.6,1.2,2.0,2,259.96
1.8,1.2,2.0,0,279.52
1.8,1.2,2.0,1,276.16
1.8,1.2,2.0,2,276.78
2.0,1.2,2.0,0,274.78
2.0,1.2,2.0,1,281.32
2.0,1.2,2.0,2,271.8
2.2,1.2,2.0,0,280.36
2.2,1.2,2.0,1,275.74
2.2,1.2,2.0,2,275.46
2.4,1.2,2.0,0,281.9
2.4,1.2,2.0,1,275.76
2.4,1.2,2.0,2,281.08
2.6,1.2,2.0,0,282.1
2.6,1.2,2.0,1,277.74
2.6,1.2,2.0,2,277.4
2.8,1.2,2.0,0,278.28
2.8,1.2,2.0,1,278.5
2.8,1.2,2.0,2,277.24
3.0,1.2,2.0,0,279.88
3.0,1.2,2.0,1,281.04
3.0,1.2,2.0,2,281.72
3.2,1.2,2.0,0,283.7
3.2,1.2,2.0,1,281.8
