c_w,k,numGapJns,rep,spikeRate
0.2,4,2.0,0,61.76
0.2,4,2.0,1,70.92
0.2,4,2.0,2,1.62
0.4,4,2.0,0,1.28
0.4,4,2.0,1,0.76
0.4,4,2.0,2,1.06
0.6,4,2.0,0,1.32
0.6,4,2.0,1,0.64
0.6,4,2.0,2,1.26
0.8,4,2.0,0,1.04
0.8,4,2.0,1,0.98
0.8,4,2.0,2,2.76
1.0,4,2.0,0,0.8
1.0,4,2.0,1,2.38
1.0,4,2.0,2,65.42
1.2,4,2.0,0,0.96
1.2,4,2.0,1,0.62
1.2,4,2.0,2,1.12
1.4,4,2.0,0,0.82
1.4,4,2.0,1,2.02
1.4,4,2.0,2,0.6
1.6,4,2.0,0,0.82
1.6,4,2.0,1,0.6
1.6,4,2.0,2,0.68
1.8,4,2.0,0,1.04
1.8,4,2.0,1,0.6
1.8,4,2.0,2,0.66
2.0,4,2.0,0,0.58
2.0,4,2.0,1,0.68
2.0,4,2.0,2,0.72
2.2,4,2.0,0,0.62
2.2,4,2.0,1,0.58
2.2,4,2.0,2,1.0
2.4,4,2.0,0,0.64
2.4,4,2.0,1,0.58
2.4,4,2.0,2,0.58
2.6,4,2.0,0,0.6
2.6,4,2.0,1,0.58
2.6,4,2.0,2,0.58
2.8,4,2.0,0,0.56
2.8,4,2.0,1,0.56
2.8,4,2.0,2,80.1
3.0,4,2.0,0,0.56
3.0,4,2.0,1,0.58
3.0,4,2.0,2,0.58
3.2,4,2.0,0,0.58
3.2,4,2.0,1,0.64
3.2,4,2.0,2,0.54
3.4,4,2.0,0,0.56
3.4,4,2.0,1,0.56
3.4,4,2.0,2,0.58
3.6,4,2.0,0,0.54
3.6,4,2.0,1,0.56
3.6,4,2.0,2,80.36
3.8,4,2.0,0,0.54
3.8,4,2.0,1,0.58
3.8,4,2.0,2,0.56
0.0,5,0.0,0,1.62
0.0,5,0.0,1,1.56
0.0,5,0.0,2,60.24
0.2,5,2.5,0,1.26
0.2,5,2.5,1,0.9
0.2,5,2.5,2,2.06
0.4,5,2.5,0,5.02
0.4,5,2.5,1,1.06
0.4,5,2.5,2,60.7
0.6,5,2.5,0,0.84
0.6,5,2.5,1,76.2
0.6,5,2.5,2,0.84
0.8,5,2.5,0,1.6
0.8,5,2.5,1,1.06
0.8,5,2.5,2,1.16
1.0,5,2.5,0,2.26
1.0,5,2.5,1,3.44
1.0,5,2.5,2,1.06
1.2,5,2.5,0,81.34
1.2,5,2.5,1,1.54
1.2,5,2.5,2,1.86
1.4,5,2.5,0,0.6
1.4,5,2.5,1,1.06
1.4,5,2.5,2,2.38
1.6,5,2.5,0,0.6
1.6,5,2.5,1,0.58
1.6,5,2.5,2,0.96
1.8,5,2.5,0,0.58
1.8,5,2.5,1,0.6
1.8,5,2.5,2,78.24
2.0,5,2.5,0,1.0
2.0,5,2.5,1,0.54
2.0,5,2.5,2,0.84
2.2,5,2.5,0,0.58
2.2,5,2.5,1,0.58
2.2,5,2.5,2,0.56
2.4,5,2.5,0,0.94
2.4,5,2.5,1,0.56
2.4,5,2.5,2,0.64
2.6,5,2.5,0,82.56
2.6,5,2.5,1,0.58
2.6,5,2.5,2,0.58
2.8,5,2.5,0,0.56
2.8,5,2.5,1,0.54
2.8,5,2.5,2,0.54
3.0,5,2.5,0,0.52
3.0,5,2.5,1,0.52
3.0,5,2.5,2,1.3
3.2,5,2.5,0,0.5
3.2,5,2.5,1,0.54
3.2,5,2.5,2,0.54
3.4,5,2.5,0,0.5
3.4,5,2.5,1,0.52
3.4,5,2.5,2,0.5
3.6,5,2.5,0,6.74
3.6,5,2.5,1,0.52
3.6,5,2.5,2,0.52
3.8,5,2.5,0,0.5
3.8,5,2.5,1,0.6
3.8,5,2.5,2,0.48
0.0,6,0.0,0,0.98
0.0,6,0.0,1,1.14
0.0,6,0.0,2,61.72
0.2,6,3.0,0,2.0
0.2,6,3.0,1,1.5
0.2,6,3.0,2,63.1
0.4,6,3.0,0,65.44
0.4,6,3.0,1,1.56
0.4,6,3.0,2,0.88
0.6,6,3.0,0,1.5
0.6,6,3.0,1,0.94
0.6,6,3.0,2,4.54
0.8,6,3.0,0,0.74
0.8,6,3.0,1,5.9
0.8,6,3.0,2,77.36
1.0,6,3.0,0,0.7
1.0,6,3.0,1,1.02
1.0,6,3.0,2,0.6
1.2,6,3.0,0,1.22
1.2,6,3.0,1,0.68
1.2,6,3.0,2,66.88
1.4,6,3.0,0,0.58
1.4,6,3.0,1,0.58
1.4,6,3.0,2,74.42
1.6,6,3.0,0,0.58
1.6,6,3.0,1,0.58
1.6,6,3.0,2,0.58
1.8,6,3.0,0,0.58
1.8,6,3.0,1,1.4
1.8,6,3.0,2,0.54
2.0,6,3.0,0,0.56
2.0,6,3.0,1,0.56
2.0,6,3.0,2,0.58
2.2,6,3.0,0,0.52
2.2,6,3.0,1,0.58
