c_w,k,numGapJns,rep,spikeRate
0.325,1,0.5,1,22.08
0.325,1,0.5,2,23.76
0.325,1,0.5,3,22.56
0.325,1,0.5,4,22.0
0.35,1,0.5,0,21.9
0.35,1,0.5,1,23.08
0.35,1,0.5,2,21.74
0.35,1,0.5,3,19.66
0.35,1,0.5,4,22.32
0.375,1,0.5,0,22.88
0.375,1,0.5,1,19.2
0.375,1,0.5,2,19.94
0.375,1,0.5,3,21.86
0.375,1,0.5,4,24.9
0.4,1,0.5,0,22.48
0.4,1,0.5,1,22.0
0.4,1,0.5,2,21.56
0.4,1,0.5,3,21.78
0.4,1,0.5,4,23.52
0.425,1,0.5,0,22.4
0.425,1,0.5,1,20.72
0.425,1,0.5,2,24.0
0.425,1,0.5,3,19.66
0.425,1,0.5,4,20.78
0.45,1,0.5,0,21.1
0.45,1,0.5,1,23.72
0.45,1,0.5,2,23.76
0.45,1,0.5,3,22.96
0.45,1,0.5,4,19.92
0.475,1,0.5,0,22.68
0.475,1,0.5,1,23.46
0.475,1,0.5,2,20.24
0.475,1,0.5,3,21.36
0.475,1,0.5,4,21.04
0.5,1,0.5,0,22.12
0.5,1,0.5,1,21.26
0.5,1,0.5,2,21.88
0.5,1,0.5,3,19.08
0.5,1,0.5,4,20.6
0.525,1,0.5,0,20.54
0.525,1,0.5,1,22.02
0.525,1,0.5,2,22.48
0.525,1,0.5,3,22.9
0.525,1,0.5,4,19.4
0.55,1,0.5,0,21.04
0.55,1,0.5,1,24.0
0.55,1,0.5,2,18.44
0.55,1,0.5,3,20.24
0.55,1,0.5,4,19.56
0.575,1,0.5,0,19.72
0.575,1,0.5,1,20.64
0.575,1,0.5,2,16.22
0.575,1,0.5,3,20.7
0.575,1,0.5,4,21.28
0.6,1,0.5,0,19.86
0.6,1,0.5,1,20.9
0.6,1,0.5,2,21.78
0.6,1,0.5,3,20.32
0.6,1,0.5,4,20.06
0.625,1,0.5,0,19.8
0.625,1,0.5,1,21.78
0.625,1,0.5,2,20.02
0.625,1,0.5,3,22.32
0.625,1,0.5,4,20.0
0.65,1,0.5,0,18.0
0.65,1,0.5,1,22.22
0.65,1,0.5,2,21.5
0.65,1,0.5,3,19.8
0.65,1,0.5,4,20.1
0.675,1,0.5,0,18.7
0.675,1,0.5,1,19.84
0.675,1,0.5,2,18.62
